 1 0.005834447755267673
 0.9579428533294259 0.011047646454899893
 0.8923039463434878 0.020061867793324795
 0.8305883516421712 0.02924418230364185
 0.7669677311685702 0.038860885499875826
 0.6898583415268239 0.04945804956039055
 0.6393885521712359 0.05665815303085226
 0.5755024618048064 0.06678521208057434
 0.5112704250819178 0.07669845302037952
 0.47278982898961286 0.08279873667033891
 0.395667173362096 0.09553011655223036
 0.3454766231921824 0.10352174313473854
 0.32110403363843465 0.107145591762717
 0.2859384780268973 0.11203746636948554
 0.25286584569606213 0.11596157778461835
 0.2220848126147579 0.11792086915611048
 0.1937705396166228 0.11851903643763081
 0.16803224686813098 0.1175546772604463
 0.15207391662752273 0.1158056727225195
 0.141481980740498 0.11400973760789404
 0.13016591783383558 0.11198407032400304
 0.11809679322218838 0.10890687717716092
 0.1046251001621675 0.10526447635298712
 0.08898466821976755 0.0994904566935361
 0.07337713339390681 0.09201902008748632
 0.062254369085081605 0.08511027980381383
 0.05044128878516442 0.07674519102686632
 0.04252105659832941 0.06845806883434817
 0.032699298616716686 0.06105342626657811
 0.02287044153636912 0.051555866578919265
 0.014514677466629652 0.041323116771881496
 0.008598050770440837 0.03153194939200015
 0.005275359442016451 0.02390440162099751
 0.0025050531459823314 0.015780758352522743
 0.0006688979248081523 0.0070530996491170945
 -7.536155158209391E-06 5.356626298422479E-05
 0.001213448709724105 -0.0086250762276498
 0.002561218333014853 -0.013585819196722576
 0.004773174755851784 -0.017901668176277308
 0.007380988455840825 -0.023364423810357728
 0.011038019602685797 -0.030562338547553344
 0.015843685895082515 -0.036725093306333265
 0.022054738317122586 -0.04325036171621238
 0.02844688798593948 -0.048584027397095636
 0.03604633137188909 -0.05417440438318888
 0.04305680075095346 -0.05853260884546409
 0.05146889012587296 -0.06328272171127668
 0.06092315338606067 -0.06807985074056436
 0.07134288894729314 -0.07272280386841572
 0.0819502929340672 -0.07681931030007955
 0.09282077821310818 -0.0804819192494602
 0.1050287635767018 -0.08442219832277732
 0.11757534669173764 -0.08784905779565538
 0.13168391156509157 -0.09126080758401432
 0.1474105176557567 -0.09443159517019958
 0.16011144934635269 -0.09639809416372552
 0.173108235157618 -0.09833783420525957
 0.18639633951548898 -0.09988614508739949
 0.20188032753393564 -0.10119693064112013
 0.21707023258483463 -0.10202055786657921
 0.233289104623469 -0.10283306416230278
 0.2662058990527105 -0.10380442341475639
 0.29986071751041793 -0.10377439466907287
 0.33403497132182486 -0.10251745719299336
 0.35744713074820633 -0.10103535686005728
 0.3935002215711166 -0.09812132353735388
 0.4181527634941663 -0.09581414514222684
 0.4432121155410803 -0.0933108308857192
 0.4811749568181378 -0.08916403498863414
 0.5194487407367369 -0.08470564980557801
 0.5704237322516985 -0.0782937914872189
 0.6340377595429059 -0.06911549242771771
 0.6984096862500704 -0.05909363376213128
 0.7626266344192894 -0.04868209111140558
 0.8257831905205941 -0.03754383876263364
 0.8885127076514883 -0.02687254826647197
 0.957610833830358 -0.014378676967719224
 1 -0.005834447755267673
